,Unnamed: 0,conversation_id,utterance_id,speaker,text,saliency,rich_text,Extracted text
552,552,742572680001,17,agent,"Yes, ma'am. Now, is that the smaller receiver upstairs or is that the big main receiver upstairs.",1,"Yes , ma'am . Now , smaller receiver upstairs big main receiver upstairs .",Yes maam Now is that the smaller receiver upstairs or is that the big main receiver upstairs
553,553,742572680001,18,customer,"My main TV, and my TV room.",1,"My main TV , TV room .",My main TV and my TV room
554,554,742572680001,19,agent,Okay.,0,Okay .,Okay
555,555,742572680001,20,customer,"Okay, now I'm up here. Now, going in there, so I can tell you what it says.",0,"Okay , I 'm . Now , going , I tell says .",Okay now Im up here Now going in there so I can tell you what it says
556,556,742572680001,21,customer,"Oh, so irritating. The big gray screen to watch a video of the below step visit Raven receiver, O, you know what it says. From there, don't you?",1,"Oh , irritating . The big gray screen watch video step visit Raven receiver , O , know says . From , n't ?",Oh so irritating The big gray screen to watch a video of the below step visit Raven receiver O you know what it says From there dont you
557,557,742572680001,22,customer,I got the reading all to you.,1,I got reading .,I got the reading all to you
558,558,742572680001,23,agent,"Yes, ma'am.",0,"Yes , ma'am .",Yes maam
559,559,742572680001,24,agent,"Alright, on your Raven remote, do you have a button that has a picture of a house on it?",1,"Alright , Raven remote , button picture house ?",Alright on your Raven remote do you have a button that has a picture of a house on it
560,560,742572680001,25,customer,"just a minute house, yes.",1,"minute house , yes .",just a minute house yes
561,561,742572680001,26,agent,"Go ahead and press that {voice.creditcard.digitsTranscribed:###} time for me, please?",1,"Go ahead press { voice.creditcard.digitsTranscribed : # # # } time , please ?",Go ahead and press that voicecreditcarddigitsTranscribed time for me please
562,562,742572680001,27,customer,"Okay, I pressed it. Nothing happened.",1,"Okay , I pressed . Nothing happened .",Okay I pressed it Nothing happened
563,563,742572680001,28,agent,Alright.,0,Alright .,Alright
564,564,742572680001,29,customer,"Oh, now it's starting to the little blue dots are moving.",1,"Oh , 's starting little blue dots moving .",Oh now its starting to the little blue dots are moving
565,565,742572680001,30,customer,"Okay, now it's showing.",1,"Okay , 's showing .",Okay now its showing
566,566,742572680001,31,customer,all the pictures like maybe it's on what do.,1,pictures like maybe 's .,all the pictures like maybe its on what do
567,567,742572680001,32,agent,Is it showing you the my channels on now.,1,Is showing channels .,Is it showing you the my channels on now
568,568,742572680001,33,customer,Yeah.,0,Yeah .,Yeah
569,569,742572680001,34,agent,"Alright, and can you go and highlight {voice.creditcard.digitsTranscribed:###} of those channels is listed under My Channels on now and press select on that, please?",1,"Alright , go highlight { voice.creditcard.digitsTranscribed : # # # } channels listed My Channels press select , please ?",Alright and can you go and highlight voicecreditcarddigitsTranscribed of those channels is listed under My Channels on now and press select on that please
570,570,742572680001,35,customer,I did the to watch a video thing came back on.,0,I watch video thing came back .,I did the to watch a video thing came back on
571,571,742572680001,36,agent,"Alright, what I want you to do now is go ahead and press the house button for me. {voice.creditcard.digitsTranscribed:#####} times, please.",1,"Alright , I want go ahead press house button . { voice.creditcard.digitsTranscribed : # # # # # } times , please .",Alright what I want you to do now is go ahead and press the house button for me voicecreditcarddigitsTranscribed times please
572,572,742572680001,37,customer,"The house button? Okay, {voice.creditcard.digitsTranscribed:###}.",1,"The house button ? Okay , { voice.creditcard.digitsTranscribed : # # # } .",The house button Okay voicecreditcarddigitsTranscribed
573,573,742572680001,38,customer,"Now it says model Hershey with the Sweet receiver ID, smart card and all that stuff.",1,"Now says model Hershey Sweet receiver ID , smart card stuff .",Now it says model Hershey with the Sweet receiver ID smart card and all that stuff
574,574,742572680001,39,customer,R {voice.creditcard.digitsTranscribed:###}.,1,R { voice.creditcard.digitsTranscribed : # # # } .,R voicecreditcarddigitsTranscribed
575,575,742572680001,40,agent,"Alright, can you read off the smart card number from. I mean, the receiver ID number for me, please?",1,"Alright , read smart card number . I mean , receiver ID number , please ?",Alright can you read off the smart card number from I mean the receiver ID number for me please
576,576,742572680001,41,customer,{voice.creditcard.digitsTranscribed:#######} dash {voice.creditcard.digitsTranscribed:##}.,1,{ voice.creditcard.digitsTranscribed : # # # # # # # } dash { voice.creditcard.digitsTranscribed : # # } .,voicecreditcarddigitsTranscribed dash voicecreditcarddigitsTranscribed
577,577,742572680001,42,customer,Yes.,0,Yes .,Yes
578,578,742572680001,43,agent,"Alright, thank you much. Now, with your permission, can I connect remotely to the Hershey so we can troubleshoot it.",1,"Alright , thank much . Now , permission , I connect remotely Hershey troubleshoot .",Alright thank you much Now with your permission can I connect remotely to the Hershey so we can troubleshoot it
579,579,742572680001,44,agent,"Alright, I'll be connecting right now.",1,"Alright , I 'll connecting right .",Alright Ill be connecting right now
580,580,742572680001,45,customer,the channels showing the channel things back on now.,1,channels showing channel things back .,the channels showing the channel things back on now
581,581,742572680001,46,agent,Okay.,0,Okay .,Okay
582,582,742572680001,47,customer,Now it says Hershey with the Sweet and the receiver and smart card. Now it's back to the little box going the blue dots. Now it's back to the channels on now.,1,Now says Hershey Sweet receiver smart card . Now 's back little box going blue dots . Now 's back channels .,Now it says Hershey with the Sweet and the receiver and smart card Now its back to the little box going the blue dots Now its back to the channels on now
583,583,742572680001,48,agent,Okay.,0,Okay .,Okay
584,584,742572680001,49,customer,Yes.,1,Yes .,Yes
585,585,742572680001,50,agent,"And you haven't moved anything, correct? Everything is where it was from the beginning.",1,"And n't moved anything , correct ? Everything beginning .",And you havent moved anything correct Everything is where it was from the beginning
586,586,742572680001,51,agent,Okay.,0,Okay .,Okay
587,587,742572680001,52,customer,"It keeps flipping different numbers, but now it's back to the Hershey with Sweet",1,"It keeps flipping different numbers , 's back Hershey Sweet",It keeps flipping different numbers but now its back to the Hershey with Sweet
588,588,742572680001,53,customer,the receiver and the smart card number. So all that.,1,receiver smart card number . So .,the receiver and the smart card number So all that
589,589,742572680001,54,customer,Now it says.,1,Now says .,Now it says
590,590,742572680001,55,customer,Check Status to determine the help of your Raven receiver. Now it says guide and DVR.,1,Check Status determine help Raven receiver . Now says guide DVR .,Check Status to determine the help of your Raven receiver Now it says guide and DVR
591,591,742572680001,56,customer,Now it says reset Hershey and restore recordings and upgrade software.,1,Now says reset Hershey restore recordings upgrade software .,Now it says reset Hershey and restore recordings and upgrade software
592,592,742572680001,57,customer,Now it's.,0,Now 's .,Now its
593,593,742572680001,58,agent,Okay.,0,Okay .,Okay
594,594,742572680001,59,customer,All set now changing now it's already back to the reset Hershey thing?,1,All set changing 's already back reset Hershey thing ?,All set now changing now its already back to the reset Hershey thing
595,595,742572680001,60,customer,I'm not touching anything. You're doing it all.,0,I 'm not touching anything . You 're .,Im not touching anything Youre doing it all
596,596,742572680001,61,agent,"Ye, yeah, let me know when the screen goes blank, we just reset. We gonna reset the Hershey {voice.creditcard.digitsTranscribed:#}st.",1,"Ye , yeah , let know screen goes blank , reset . We gon na reset Hershey { voice.creditcard.digitsTranscribed : # } st .",Ye yeah let me know when the screen goes blank we just reset We gonna reset the Hershey voicecreditcarddigitsTranscribedst
597,597,742572680001,62,customer,"Okay, it went black.",1,"Okay , went black .",Okay it went black
598,598,742572680001,63,agent,"Yes, that was me.",0,"Yes , .",Yes that was me
599,599,742572680001,64,agent,Alright.,0,Alright .,Alright
600,600,742572680001,65,customer,Now it says Hershey with Sweet,1,Now says Hershey Sweet,Now it says Hershey with Sweet
601,601,742572680001,66,customer,Starting up.,1,Starting .,Starting up
602,602,742572680001,67,agent,Okay.,0,Okay .,Okay
603,603,742572680001,68,customer,Now it's a black screen.,1,Now 's black screen .,Now its a black screen
604,604,742572680001,69,customer,"Now it's Hershey with Sweet again, starting up.",1,"Now 's Hershey Sweet , starting .",Now its Hershey with Sweet again starting up
605,605,742572680001,70,agent,Alright.,0,Alright .,Alright
606,606,742572680001,71,customer,"Now, a black screen.",1,"Now , black screen .",Now a black screen
607,607,742572680001,72,customer,gonna happen now.,0,gon na happen .,gonna happen now
608,608,742572680001,73,customer,"Okay, well, it's still a black screen.",1,"Okay , well , 's still black screen .",Okay well its still a black screen
609,609,742572680001,74,agent,"Yes, ma'am, it's gonna go to another screen. Just let me know when it changes.",1,"Yes , ma'am , 's gon na go another screen . Just let know changes .",Yes maam its gonna go to another screen Just let me know when it changes
610,610,742572680001,75,agent,"Alright, is the green light still on on the front of the Hershey",1,"Alright , green light still front Hershey",Alright is the green light still on on the front of the Hershey
611,611,742572680001,76,customer,On the front of the Hershey,1,On front Hershey,On the front of the Hershey
612,612,742572680001,77,customer,"Yeah, the green light's still on.",1,"Yeah , green light 's still .",Yeah the green lights still on
613,613,742572680001,78,agent,"Yeah, the little Raven box. Just un near your TV?",1,"Yeah , little Raven box . Just un near TV ?",Yeah the little Raven box Just un near your TV
614,614,742572680001,79,agent,Okay.,0,Okay .,Okay
615,615,742572680001,80,customer,the bottom of the TV is kinda lighter and then it gets dark dark as it goes up.,1,bottom TV kinda lighter gets dark dark goes .,the bottom of the TV is kinda lighter and then it gets dark dark as it goes up
616,616,742572680001,81,agent,Okay.,0,Okay .,Okay
617,617,742572680001,82,customer,Recommend it do this.,0,Recommend .,Recommend it do this
618,618,742572680001,83,customer,Go ahead and hear you.,0,Go ahead hear .,Go ahead and hear you
619,619,742572680001,84,agent,"not sure, maybe doing something else, can you go ahead and press the Alright, it should be coming back online. Cause I'm seeing it just popped in on my end.",1,"not sure , maybe something else , go ahead press Alright , coming back online . Cause I 'm seeing popped end .",not sure maybe doing something else can you go ahead and press the Alright it should be coming back online Cause Im seeing it just popped in on my end
620,620,742572680001,85,customer,How do I do that?,0,How I ?,How do I do that
621,621,742572680001,86,agent,"Okay, um can I go ahead and reconnect to the Hershey",1,"Okay , um I go ahead reconnect Hershey",Okay um can I go ahead and reconnect to the Hershey
622,622,742572680001,87,agent,"No, I'm saying. Can I remotely connect back to the Hershey again.",1,"No , I 'm saying . Can I remotely connect back Hershey .",No Im saying Can I remotely connect back to the Hershey again
623,623,742572680001,88,customer,"Yeah, now it says remote control battery and it went off.",1,"Yeah , says remote control battery went .",Yeah now it says remote control battery and it went off
624,624,742572680001,89,customer,Must be.,0,Must .,Must be
625,625,742572680001,90,agent,the batteries in one of your remotes are critical just kinda low.,1,batteries one remotes critical kinda low .,the batteries in one of your remotes are critical just kinda low
626,626,742572680001,91,customer,"Uh yeah, I was gonna have to replu.",0,"Uh yeah , I gon na replu .",Uh yeah I was gonna have to replu
627,627,742572680001,92,customer,Since we get off.,0,Since get .,Since we get off
628,628,742572680001,93,agent,Alright.,0,Alright .,Alright
629,629,742572680001,94,agent,Gotcha.,0,Gotcha .,Gotcha
630,630,742572680001,95,customer,"Alright, TV's back on now.",1,"Alright , TV 's back .",Alright TVs back on now
631,631,742572680001,96,customer,Okay.,0,Okay .,Okay
632,632,742572680001,97,agent,"Alright, is there anything playing. Alright, go through and check some of your channels that you normally watch?",1,"Alright , anything playing . Alright , go check channels normally watch ?",Alright is there anything playing Alright go through and check some of your channels that you normally watch
633,633,742572680001,98,customer,I guess.,0,I guess .,I guess
634,634,742572680001,99,agent,"And while you're doing that, would you like more information about how you can save up the 60 percent off your wireless phone bill.",1,"And 're , would like information save 60 percent wireless phone bill .",And while youre doing that would you like more information about how you can save up the 60 percent off your wireless phone bill
635,635,742572680001,100,agent,"Okay, I'll get you over to that department so they can talk to you in just a moment.",1,"Okay , I 'll get department talk moment .",Okay Ill get you over to that department so they can talk to you in just a moment
636,636,742572680001,101,customer,"Wait a minute. Okay, this went to a channel that I watch.",1,"Wait minute . Okay , went channel I watch .",Wait a minute Okay this went to a channel that I watch
637,637,742572680001,102,customer,Are you through with me now.,0,Are .,Are you through with me now
638,638,742572680001,103,agent,"Yes, ma'am, if all your channels are back working again. Yes, ma'am.",1,"Yes , ma'am , channels back working . Yes , ma'am .",Yes maam if all your channels are back working again Yes maam
639,639,742572680001,104,customer,"Um well, I don't wanna talk about other things I I rest time to watch a movie that's already {customer_delayed.digits4:####} minutes into it, so I'll call back the other day to get your sales.",1,"Um well , I n't wan na talk things I I rest time watch movie 's already { customer_delayed.digits4 : # # # # } minutes , I 'll call back day get sales .",Um well I dont wanna talk about other things I I rest time to watch a movie thats already customerdelayeddigits4 minutes into it so Ill call back the other day to get your sales
640,640,742572680001,105,customer,"No, I guess I'm back on now, right?",0,"No , I guess I 'm back , right ?",No I guess Im back on now right
641,641,742572680001,106,agent,"Okay. Okay, no problem. Alright, was there anything else I can help you with today?",0,"Okay . Okay , problem . Alright , anything else I help today ?",Okay Okay no problem Alright was there anything else I can help you with today
642,642,742572680001,107,customer,"Okay, thank you so much.",0,"Okay , thank much .",Okay thank you so much
643,643,742572680001,108,agent,"Yes, ma'am.",0,"Yes , ma'am .",Yes maam
644,644,742572680001,109,customer,"Okay, bye bye.",0,"Okay , bye bye .",Okay bye bye
645,645,742572680001,110,bot,issue auto wrapped up.,0,issue auto wrapped .,issue auto wrapped up
646,646,742579770001,0,agent,Choosing Raven. This is {first_name: ****} your advanced tech support. How may I help?,0,Choosing Raven . This { first_name : * * * * } advanced tech support . How may I help ?,Choosing Raven This is firstname  your advanced tech support How may I help
647,647,742579770001,1,customer,"Okay, I had them on the phone, and then I the phone that.",1,"Okay , I phone , I phone .",Okay I had them on the phone and then I the phone that
648,648,742579770001,2,agent,Um.,0,Um .,Um
649,649,742579770001,3,customer,the phone call is dropped. Can you look up my notes. So we won't have to go through everything again.,1,phone call dropped . Can look notes . So wo n't go everything .,the phone call is dropped Can you look up my notes So we wont have to go through everything again
650,650,742579770001,4,customer,I've talked to them every day this week.,1,I 've talked every day week .,Ive talked to them every day this week
651,651,742579770001,5,customer,Same?,0,Same ?,Same
652,652,742579770001,6,agent,"Um sure, ma'am, uh.",0,"Um sure , ma'am , uh .",Um sure maam uh
653,653,742579770001,7,agent,"Alright. Checking, ma'am.",0,"Alright . Checking , ma'am .",Alright Checking maam
654,654,742579770001,8,agent,"Okay, the last note, ma'am, I'm showing here is that you were getting a uh no signal message or nothing on your screen from the Hershey is that?",1,"Okay , last note , ma'am , I 'm showing getting uh signal message nothing screen Hershey ?",Okay the last note maam Im showing here is that you were getting a uh no signal message or nothing on your screen from the Hershey is that
655,655,742579770001,9,agent,Correct.,1,Correct .,Correct
656,656,742579770001,10,customer,I have unplugged my machine my I've unplugged it and then when it comes up. It says set up TV.,1,I unplugged machine I 've unplugged comes . It says set TV .,I have unplugged my machine my Ive unplugged it and then when it comes up It says set up TV
657,657,742579770001,11,customer,And then on the other side of TV.,1,And side TV .,And then on the other side of TV
658,658,742579770001,12,customer,It goes away.,1,It goes away .,It goes away
659,659,742579770001,13,agent,"Alright, sir.",0,"Alright , sir .",Alright sir
660,660,742579770001,14,customer,So what do I need to do?,0,So I need ?,So what do I need to do
661,661,742579770001,15,agent,"Okay, ma'am, and.",0,"Okay , ma'am , .",Okay maam and
662,662,742579770001,16,customer,Nothing blank.,0,Nothing blank .,Nothing blank
663,663,742579770001,17,agent,"Yeah, on on the screen, what do you have now exactly?",1,"Yeah , screen , exactly ?",Yeah on on the screen what do you have now exactly
664,664,742579770001,18,agent,Okay.,0,Okay .,Okay
665,665,742579770001,19,agent,"And this is your TV by the Hershey, right? Oh, you have a one Hershey, okay. Alright, that Hershey ma'am.",1,"And TV Hershey , right ? Oh , one Hershey , okay . Alright , Hershey ma'am .",And this is your TV by the Hershey right Oh you have a one Hershey okay Alright that Hershey maam
666,666,742579770001,20,customer,That should be no.,0,That .,That should be no
667,667,742579770001,21,agent,It has a green solid light on the front.,1,It green solid light front .,It has a green solid light on the front
668,668,742579770001,22,customer,does not.,0,not .,does not
669,669,742579770001,23,customer,I've never seen a green light on it?,1,I 've never seen green light ?,Ive never seen a green light on it
670,670,742579770001,24,agent,"Alright, let's uh.",0,"Alright , let 's uh .",Alright lets uh
671,671,742579770001,25,agent,"Okay, ma'am, on the the Hershey's remote control.",1,"Okay , ma'am , Hershey 's remote control .",Okay maam on the the Hersheys remote control
672,672,742579770001,26,agent,Let us.,0,Let us .,Let us
673,673,742579770001,27,agent,Correct.,0,Correct .,Correct
674,674,742579770001,28,customer,"On the Hershey remote. Now, wait a minute. Do you want me to have my Raven TV remote? Is that what we're talking about?",1,"On Hershey remote . Now , wait minute . Do want Raven TV remote ? Is 're talking ?",On the Hershey remote Now wait a minute Do you want me to have my Raven TV remote Is that what were talking about
675,675,742579770001,29,agent,Yes.,0,Yes .,Yes
676,676,742579770001,30,customer,"Okay, I have Raven remote in my hand.",1,"Okay , I Raven remote hand .",Okay I have Raven remote in my hand
677,677,742579770001,31,agent,Alright.,0,Alright .,Alright
678,678,742579770001,32,customer,Okay.,0,Okay .,Okay
679,679,742579770001,33,agent,"Okay, ma'am, the Raven remote, press on the satellite button just one time.",1,"Okay , ma'am , Raven remote , press satellite button one time .",Okay maam the Raven remote press on the satellite button just one time
680,680,742579770001,34,agent,The the light went on the Hershey,1,The light went Hershey,The the light went on the Hershey
681,681,742579770001,35,customer,"I do not see I see a light on the Hershey, but I don't see a green light.",1,"I not see I see light Hershey , I n't see green light .",I do not see I see a light on the Hershey but I dont see a green light
682,682,742579770001,36,customer,I tried to do this every day.,0,I tried every day .,I tried to do this every day
683,683,742579770001,37,agent,You see a light on the Hershey you said?,1,You see light Hershey said ?,You see a light on the Hershey you said
684,684,742579770001,38,customer,"Yes, I do. Yes, I do.",1,"Yes , I . Yes , I .",Yes I do Yes I do
685,685,742579770001,39,agent,"Alright, okay? And um on your Raven remote, ma'am, press on the home button twice.",1,"Alright , okay ? And um Raven remote , ma'am , press home button twice .",Alright okay And um on your Raven remote maam press on the home button twice
686,686,742579770001,40,customer,Okay.,1,Okay .,Okay
687,687,742579770001,41,customer,Nothing's happening.,1,Nothing 's happening .,Nothings happening
688,688,742579770001,42,customer,Is it supposed to be on the satellite.,1,Is supposed satellite .,Is it supposed to be on the satellite
689,689,742579770001,43,agent,"Alright, then. And.",0,"Alright , . And .",Alright then And
690,690,742579770001,44,agent,Yes.,0,Yes .,Yes
691,691,742579770001,45,agent,"Yes, ma'am. It should be on satellite?",1,"Yes , ma'am . It satellite ?",Yes maam It should be on satellite
692,692,742579770001,46,customer,"Well, that didn't do anything.",1,"Well , n't anything .",Well that didnt do anything
693,693,742579770001,47,customer,Yes.,0,Yes .,Yes
694,694,742579770001,48,agent,"Okay, it shows here that you have the S a Samsung TV, is that correct?",1,"Okay , shows S Samsung TV , correct ?",Okay it shows here that you have the S a Samsung TV is that correct
695,695,742579770001,49,customer,Correct.,1,Correct .,Correct
696,696,742579770001,50,agent,"Okay, ma'am, C with you, ma'am use the Samsung remote for now.",1,"Okay , ma'am , C , ma'am use Samsung remote .",Okay maam C with you maam use the Samsung remote for now
697,697,742579770001,51,customer,"Am I gonna have to go through this all the time. If this is the problem, why don't they send a tech out and get a tech, so I don't have to call every time I turn around, this is just ridiculous.",1,"Am I gon na go time . If problem , n't send tech get tech , I n't call every time I turn around , ridiculous .",Am I gonna have to go through this all the time If this is the problem why dont they send a tech out and get a tech so I dont have to call every time I turn around this is just ridiculous
698,698,742579770001,52,agent,"me help you, ma'am, and we'll provide some easy steps.",0,"help , ma'am , 'll provide easy steps .",me help you maam and well provide some easy steps
699,699,742579770001,53,customer,I get this I have to get it out again.,0,I get I get .,I get this I have to get it out again
700,700,742579770001,54,customer,I'm tired of it.,0,I 'm tired .,Im tired of it
701,701,742579770001,55,customer,"Well, then they need to get out here and they need to fix it.",1,"Well , need get need fix .",Well then they need to get out here and they need to fix it
702,702,742579770001,56,agent,"Yeah, this uh simple, ma'am, you're having now is a possible issue with the wirings.",1,"Yeah , uh simple , ma'am , 're possible issue wirings .",Yeah this uh simple maam youre having now is a possible issue with the wirings
703,703,742579770001,57,customer,"Now I gotta find the down remote again, just a minute. I have to lay down and try to find the other Samsung remote again.",1,"Now I got ta find remote , minute . I lay try find Samsung remote .",Now I gotta find the down remote again just a minute I have to lay down and try to find the other Samsung remote again
704,704,742579770001,58,agent,Cause if if.,0,Cause .,Cause if if
705,705,742579770001,59,customer,Something different than the remote.,1,Something different remote .,Something different than the remote
706,706,742579770001,60,customer,Okay.,0,Okay .,Okay
707,707,742579770001,61,customer,"Alright, now I have the Samsung remote?",1,"Alright , I Samsung remote ?",Alright now I have the Samsung remote
708,708,742579770001,62,agent,"Alright, with uh the remote, ma'am, press on the input button or home button.",1,"Alright , uh remote , ma'am , press input button home button .",Alright with uh the remote maam press on the input button or home button
709,709,742579770001,63,customer,2nd my screen went black. My TV's off. Now turn it back on.,1,2nd screen went black . My TV 's . Now turn back .,2nd my screen went black My TVs off Now turn it back on
710,710,742579770001,64,customer,It says setup. TV.,1,It says setup . TV .,It says setup TV
711,711,742579770001,65,customer,"And then on the left hand side and on the right hand side, it says setup. TV.",1,"And left hand side right hand side , says setup . TV .",And then on the left hand side and on the right hand side it says setup TV
712,712,742579770001,66,customer,"And the other one, nothing is showing?",1,"And one , nothing showing ?",And the other one nothing is showing
713,713,742579770001,67,agent,"Yes, sir. Alright, okay, on the Samsung remote. Is there a home?",1,"Yes , sir . Alright , okay , Samsung remote . Is home ?",Yes sir Alright okay on the Samsung remote Is there a home
714,714,742579770001,68,agent,Home button?,1,Home button ?,Home button
715,715,742579770001,69,agent,"Okay, could you please, ma'am, press home?",1,"Okay , could please , ma'am , press home ?",Okay could you please maam press home
716,716,742579770001,70,customer,"Okay, I did.",1,"Okay , I .",Okay I did
717,717,742579770001,71,customer,TV.,0,TV .,TV
718,718,742579770001,72,customer,What?,0,What ?,What
719,719,742579770001,73,agent,And what came up on your sc Mm. What else do you see.,1,And came sc Mm . What else see .,And what came up on your sc Mm What else do you see
720,720,742579770001,74,customer,"On the screen it says set up TV on the left hand side and it says set up TV on the right hand side, and then there's the tiles down below TV Plus app, YouTube, HDMI. Three next to.",1,"On screen says set TV left hand side says set TV right hand side , 's tiles TV Plus app , YouTube , HDMI . Three next .",On the screen it says set up TV on the left hand side and it says set up TV on the right hand side and then theres the tiles down below TV Plus app YouTube HDMI Three next to
721,721,742579770001,75,customer,HDMI. One DVR TV One.,1,HDMI . One DVR TV One .,HDMI One DVR TV One
722,722,742579770001,76,customer,Yes.,0,Yes .,Yes
723,723,742579770001,77,agent,"Alright, on that screen, ma'am, the one with H D M I three go to that and press okay.",1,"Alright , screen , ma'am , one H D M I three go press okay .",Alright on that screen maam the one with H D M I three go to that and press okay
724,724,742579770001,78,customer,I don't know. I can't get to it won't go it won't do that.,1,I n't know . I ca n't get wo n't go wo n't .,I dont know I cant get to it wont go it wont do that
725,725,742579770001,79,agent,With the Samsung remote?,1,With Samsung remote ?,With the Samsung remote
726,726,742579770001,80,customer,"No, it doesn't.",1,"No , n't .",No it doesnt
727,727,742579770001,81,customer,me go back to home?,1,go back home ?,me go back to home
728,728,742579770001,82,agent,Alright.,1,Alright .,Alright
729,729,742579770001,83,customer,"Hi, this I don't know how many times this week already? I don't feel like I should have to call them every time. Even better. I'm gonna get rid of Raven",1,"Hi , I n't know many times week already ? I n't feel like I call every time . Even better . I 'm gon na get rid Raven",Hi this I dont know how many times this week already I dont feel like I should have to call them every time Even better Im gonna get rid of Raven
730,730,742579770001,84,customer,"Okay, I pressed on the the button that says the home on it and it comes up. It says set up TV and under it says set up TV.",1,"Okay , I pressed button says home comes . It says set TV says set TV .",Okay I pressed on the the button that says the home on it and it comes up It says set up TV and under it says set up TV
731,731,742579770001,85,agent,I.,0,I .,I
732,732,742579770001,86,customer,"when I try to go down to them. Oh, there's also a tile and or remove under the HDMI.",1,"I try go . Oh , 's also tile remove HDMI .",when I try to go down to them Oh theres also a tile and or remove under the HDMI
733,733,742579770001,87,agent,Were you able to like that. HDMI. Three.,1,Were able like . HDMI . Three .,Were you able to like that HDMI Three
734,734,742579770001,88,customer,"When I click on it. It goes back to setup. TV setup, TV.",1,"When I click . It goes back setup . TV setup , TV .",When I click on it It goes back to setup TV setup TV
735,735,742579770001,89,customer,That's what I'm trying it on.,0,That 's I 'm trying .,Thats what Im trying it on
736,736,742579770001,90,agent,"Okay, could you try it on HDMI one you have HDMI. Three HDMI one? Correct?",1,"Okay , could try HDMI one HDMI . Three HDMI one ? Correct ?",Okay could you try it on HDMI one you have HDMI Three HDMI one Correct
737,737,742579770001,91,customer,"And I've tried the HDMI one, DVD one, there's a down arrow. When I click on it. Click on it. The screen goes.",1,"And I 've tried HDMI one , DVD one , 's arrow . When I click . Click . The screen goes .",And Ive tried the HDMI one DVD one theres a down arrow When I click on it Click on it The screen goes
738,738,742579770001,92,agent,I.,0,I .,I
739,739,742579770001,93,customer,And then up on the left hand on the TV.,1,And left hand TV .,And then up on the left hand on the TV
740,740,742579770001,94,customer,Something about HDMI. I don't know what we did before.,1,Something HDMI . I n't know .,Something about HDMI I dont know what we did before
741,741,742579770001,95,customer,God.,0,God .,God
742,742,742579770001,96,customer,What do you want me to do with it. I've already unplugged that once tonight. Do you want me to unplug it again.,1,What want . I 've already unplugged tonight . Do want unplug .,What do you want me to do with it Ive already unplugged that once tonight Do you want me to unplug it again
743,743,742579770001,97,agent,"Alright, will you be able, ma'am, to check back of your television?",1,"Alright , able , ma'am , check back television ?",Alright will you be able maam to check back of your television
744,744,742579770001,98,customer,I unplugged the 1st that goes to the cable.,1,I unplugged 1st goes cable .,I unplugged the 1st that goes to the cable
745,745,742579770001,99,agent,"The power. Okay, on the back of your TV, could you try to unplug the HDMI cord from the TV that goes.",1,"The power . Okay , back TV , could try unplug HDMI cord TV goes .",The power Okay on the back of your TV could you try to unplug the HDMI cord from the TV that goes
746,746,742579770001,100,agent,Alright.,0,Alright .,Alright
747,747,742579770001,101,customer,"a brand new, which one I was no, I can't evidently, it is not set up properly. They didn't set it up properly.",1,"brand new , one I , I ca n't evidently , not set properly . They n't set properly .",a brand new which one I was no I cant evidently it is not set up properly They didnt set it up properly
748,748,742579770001,102,customer,had trouble with it ever since.,1,trouble ever since .,had trouble with it ever since
749,749,742579770001,103,agent,could help you to do those troubleshooting step.,1,could help troubleshooting step .,could help you to do those troubleshooting step
750,750,742579770001,104,customer,"No, there is not.",0,"No , not .",No there is not
751,751,742579770001,105,agent,Alright.,0,Alright .,Alright
752,752,742579770001,106,customer,have to call them every time.,1,call every time .,have to call them every time
753,753,742579770001,107,customer,this is getting pretty fixed.,1,getting pretty fixed .,this is getting pretty fixed
754,754,742579770001,108,agent,"No, it should not there have them to deal with the problem again and again, I think there's something that has to be replaced, uh with the wires or the device.",1,"No , not deal problem , I think 's something replaced , uh wires device .",No it should not there have them to deal with the problem again and again I think theres something that has to be replaced uh with the wires or the device
755,755,742579770001,109,customer,"gone on for quite some time, so I'm tired of you that or I want out of Raven contract.",1,"gone quite time , I 'm tired I want Raven contract .",gone on for quite some time so Im tired of you that or I want out of Raven contract
756,756,742579770001,110,customer,me talk to a Raven supervisor.,1,talk Raven supervisor .,me talk to a Raven supervisor
757,757,742579770001,111,agent,"Yeah, for this problem, ma'am. We will be sending the technician out.",1,"Yeah , problem , ma'am . We sending technician .",Yeah for this problem maam We will be sending the technician out
758,758,742579770001,112,agent,Through the technician.,1,Through technician .,Through the technician
759,759,742579770001,113,customer,So then? How would the hell I might.,0,So ? How would hell I might .,So then How would the hell I might
760,760,742579770001,114,customer,Are you the technician.,0,Are technician .,Are you the technician
761,761,742579770001,115,customer,What?,0,What ?,What
762,762,742579770001,116,agent,"No, we will send a physical technician in your address and will do it physically. That would be on Thursday.",1,"No , send physical technician address physically . That would Thursday .",No we will send a physical technician in your address and will do it physically That would be on Thursday
763,763,742579770001,117,customer,"No, that's not.",0,"No , 's not .",No thats not
764,764,742579770001,118,agent,"Yep, but because we can provide you, ma'am credits for the days that your service is out to until.",1,"Yep , provide , ma'am credits days service .",Yep but because we can provide you maam credits for the days that your service is out to until
765,765,742579770001,119,customer,"a supervisor, and are you do have it on many times I have called in.",1,"supervisor , many times I called .",a supervisor and are you do have it on many times I have called in
